commodity,state,time,country,total_import_values
910 Waste And Scrap,North Dakota,2023,World Total,"119,730,359"
910 Waste And Scrap,Nebraska,2023,World Total,"12,045,171"
910 Waste And Scrap,New Hampshire,2023,World Total,"20,895,539"
910 Waste And Scrap,New Jersey,2023,World Total,"134,597,986"
910 Waste And Scrap,New Mexico,2023,World Total,"6,768,777"
910 Waste And Scrap,Nevada,2023,World Total,"7,226,555"
910 Waste And Scrap,New York,2023,World Total,"577,212,103"
910 Waste And Scrap,Ohio,2023,World Total,"793,133,110"
910 Waste And Scrap,Oklahoma,2023,World Total,"1,426,058"
910 Waste And Scrap,Oregon,2023,World Total,"37,576,059"
910 Waste And Scrap,Pennsylvania,2023,World Total,"474,773,145"
910 Waste And Scrap,Puerto Rico,2023,World Total,"917,557"
910 Waste And Scrap,Rhode Island,2023,World Total,"49,657,509"
910 Waste And Scrap,South Carolina,2023,World Total,"463,977,993"
910 Waste And Scrap,South Dakota,2023,World Total,"7,230,947"
910 Waste And Scrap,Tennessee,2023,World Total,"231,355,549"
910 Waste And Scrap,Texas,2023,World Total,"968,526,669"
910 Waste And Scrap,Utah,2023,World Total,"19,859,435"
910 Waste And Scrap,Virginia,2023,World Total,"40,508,332"
910 Waste And Scrap,US Virgin Islands,2023,World Total,"36,277"
910 Waste And Scrap,Vermont,2023,World Total,"2,666,401"
910 Waste And Scrap,Washington,2023,World Total,"241,289,978"
910 Waste And Scrap,Wisconsin,2023,World Total,"78,478,632"
910 Waste And Scrap,West Virginia,2023,World Total,"12,737,441"
910 Waste And Scrap,Wyoming,2023,World Total,"1,905,276"
930 Used Or Second-hand Merchandise,Alaska,2023,World Total,"37,843,569"
930 Used Or Second-hand Merchandise,Alabama,2023,World Total,"18,368,572"
930 Used Or Second-hand Merchandise,Arkansas,2023,World Total,"6,847,978"
930 Used Or Second-hand Merchandise,Arizona,2023,World Total,"301,403,518"
930 Used Or Second-hand Merchandise,California,2023,World Total,"1,847,184,449"
930 Used Or Second-hand Merchandise,Colorado,2023,World Total,"81,339,957"
930 Used Or Second-hand Merchandise,Connecticut,2023,World Total,"283,033,968"
930 Used Or Second-hand Merchandise,Dist of Columbia,2023,World Total,"20,952,480"
930 Used Or Second-hand Merchandise,Delaware,2023,World Total,"159,580,988"
930 Used Or Second-hand Merchandise,Florida,2023,World Total,"1,338,971,323"
930 Used Or Second-hand Merchandise,Georgia,2023,World Total,"787,347,111"
930 Used Or Second-hand Merchandise,Hawaii,2023,World Total,"10,140,458"
930 Used Or Second-hand Merchandise,Iowa,2023,World Total,"6,978,374"
930 Used Or Second-hand Merchandise,Idaho,2023,World Total,"44,233,331"
930 Used Or Second-hand Merchandise,Illinois,2023,World Total,"160,937,832"
930 Used Or Second-hand Merchandise,Indiana,2023,World Total,"47,079,615"
930 Used Or Second-hand Merchandise,Kansas,2023,World Total,"7,659,771"
930 Used Or Second-hand Merchandise,Kentucky,2023,World Total,"15,677,246"
930 Used Or Second-hand Merchandise,Louisiana,2023,World Total,"51,577,889"
930 Used Or Second-hand Merchandise,Massachusetts,2023,World Total,"133,477,070"
930 Used Or Second-hand Merchandise,Maryland,2023,World Total,"98,800,252"
930 Used Or Second-hand Merchandise,Maine,2023,World Total,"128,606,086"
930 Used Or Second-hand Merchandise,Michigan,2023,World Total,"445,974,616"
930 Used Or Second-hand Merchandise,Minnesota,2023,World Total,"64,180,715"
930 Used Or Second-hand Merchandise,Missouri,2023,World Total,"66,083,888"
930 Used Or Second-hand Merchandise,Mississippi,2023,World Total,"66,190,660"
930 Used Or Second-hand Merchandise,Montana,2023,World Total,"136,495,029"
930 Used Or Second-hand Merchandise,North Carolina,2023,World Total,"114,252,570"
930 Used Or Second-hand Merchandise,North Dakota,2023,World Total,"18,453,767"
930 Used Or Second-hand Merchandise,Nebraska,2023,World Total,"14,845,647"
930 Used Or Second-hand Merchandise,New Hampshire,2023,World Total,"48,629,218"
930 Used Or Second-hand Merchandise,New Jersey,2023,World Total,"168,480,048"
930 Used Or Second-hand Merchandise,New Mexico,2023,World Total,"42,057,758"
930 Used Or Second-hand Merchandise,Nevada,2023,World Total,"130,620,358"
930 Used Or Second-hand Merchandise,New York,2023,World Total,"7,378,754,036"
930 Used Or Second-hand Merchandise,Ohio,2023,World Total,"71,147,802"
930 Used Or Second-hand Merchandise,Oklahoma,2023,World Total,"8,179,556"
930 Used Or Second-hand Merchandise,Oregon,2023,World Total,"68,240,595"
930 Used Or Second-hand Merchandise,Pennsylvania,2023,World Total,"332,677,175"
930 Used Or Second-hand Merchandise,Puerto Rico,2023,World Total,"52,466,249"
930 Used Or Second-hand Merchandise,Rhode Island,2023,World Total,"38,331,491"
930 Used Or Second-hand Merchandise,South Carolina,2023,World Total,"35,971,876"
930 Used Or Second-hand Merchandise,South Dakota,2023,World Total,"4,691,253"
930 Used Or Second-hand Merchandise,Tennessee,2023,World Total,"33,308,947"
930 Used Or Second-hand Merchandise,Texas,2023,World Total,"716,841,618"
930 Used Or Second-hand Merchandise,Utah,2023,World Total,"152,970,179"
930 Used Or Second-hand Merchandise,Virginia,2023,World Total,"51,563,882"
930 Used Or Second-hand Merchandise,US Virgin Islands,2023,World Total,"185,449"
930 Used Or Second-hand Merchandise,Vermont,2023,World Total,"56,254,905"
930 Used Or Second-hand Merchandise,Washington,2023,World Total,"476,717,432"
930 Used Or Second-hand Merchandise,Wisconsin,2023,World Total,"42,211,529"
930 Used Or Second-hand Merchandise,West Virginia,2023,World Total,"1,646,697"
930 Used Or Second-hand Merchandise,Wyoming,2023,World Total,"12,544,957"
980 Goods Returned (exports For Canada Only),Alaska,2023,World Total,"70,924,051"
980 Goods Returned (exports For Canada Only),Alabama,2023,World Total,"571,346,212"
980 Goods Returned (exports For Canada Only),Arkansas,2023,World Total,"302,496,669"
980 Goods Returned (exports For Canada Only),Arizona,2023,World Total,"2,977,297,424"
980 Goods Returned (exports For Canada Only),California,2023,World Total,"10,465,936,992"
980 Goods Returned (exports For Canada Only),Colorado,2023,World Total,"434,143,073"
980 Goods Returned (exports For Canada Only),Connecticut,2023,World Total,"1,638,485,192"
980 Goods Returned (exports For Canada Only),Dist of Columbia,2023,World Total,"59,903,703"
980 Goods Returned (exports For Canada Only),Delaware,2023,World Total,"331,384,507"
980 Goods Returned (exports For Canada Only),Florida,2023,World Total,"6,763,262,968"
980 Goods Returned (exports For Canada Only),Georgia,2023,World Total,"2,423,628,243"
980 Goods Returned (exports For Canada Only),Hawaii,2023,World Total,"48,794,144"
980 Goods Returned (exports For Canada Only),Iowa,2023,World Total,"243,220,431"
980 Goods Returned (exports For Canada Only),Idaho,2023,World Total,"196,123,201"
980 Goods Returned (exports For Canada Only),Illinois,2023,World Total,"9,172,051,788"
980 Goods Returned (exports For Canada Only),Indiana,2023,World Total,"3,737,989,600"
980 Goods Returned (exports For Canada Only),Kansas,2023,World Total,"1,500,403,024"
980 Goods Returned (exports For Canada Only),Kentucky,2023,World Total,"3,957,201,907"
980 Goods Returned (exports For Canada Only),Louisiana,2023,World Total,"424,508,668"
980 Goods Returned (exports For Canada Only),Massachusetts,2023,World Total,"1,273,136,947"
980 Goods Returned (exports For Canada Only),Maryland,2023,World Total,"359,715,998"
980 Goods Returned (exports For Canada Only),Maine,2023,World Total,"261,914,654"
980 Goods Returned (exports For Canada Only),Michigan,2023,World Total,"5,150,525,935"
980 Goods Returned (exports For Canada Only),Minnesota,2023,World Total,"848,933,989"
980 Goods Returned (exports For Canada Only),Missouri,2023,World Total,"1,496,023,325"
980 Goods Returned (exports For Canada Only),Mississippi,2023,World Total,"219,784,645"
980 Goods Returned (exports For Canada Only),Montana,2023,World Total,"497,956,372"
980 Goods Returned (exports For Canada Only),North Carolina,2023,World Total,"3,708,113,489"
980 Goods Returned (exports For Canada Only),North Dakota,2023,World Total,"401,885,413"
980 Goods Returned (exports For Canada Only),Nebraska,2023,World Total,"143,361,935"
980 Goods Returned (exports For Canada Only),New Hampshire,2023,World Total,"451,616,472"
980 Goods Returned (exports For Canada Only),New Jersey,2023,World Total,"1,564,224,658"
980 Goods Returned (exports For Canada Only),New Mexico,2023,World Total,"157,634,975"
980 Goods Returned (exports For Canada Only),Nevada,2023,World Total,"457,812,818"
980 Goods Returned (exports For Canada Only),New York,2023,World Total,"9,452,340,949"
980 Goods Returned (exports For Canada Only),Ohio,2023,World Total,"2,770,388,262"
980 Goods Returned (exports For Canada Only),Oklahoma,2023,World Total,"1,426,400,625"
980 Goods Returned (exports For Canada Only),Oregon,2023,World Total,"601,683,724"
980 Goods Returned (exports For Canada Only),Pennsylvania,2023,World Total,"1,650,747,134"
980 Goods Returned (exports For Canada Only),Puerto Rico,2023,World Total,"458,754,581"
980 Goods Returned (exports For Canada Only),Rhode Island,2023,World Total,"99,438,371"
980 Goods Returned (exports For Canada Only),South Carolina,2023,World Total,"830,247,280"
980 Goods Returned (exports For Canada Only),South Dakota,2023,World Total,"37,149,478"
980 Goods Returned (exports For Canada Only),Tennessee,2023,World Total,"2,776,805,295"
980 Goods Returned (exports For Canada Only),Texas,2023,World Total,"10,457,403,811"
980 Goods Returned (exports For Canada Only),Utah,2023,World Total,"1,028,616,977"
980 Goods Returned (exports For Canada Only),Virginia,2023,World Total,"439,819,897"
980 Goods Returned (exports For Canada Only),US Virgin Islands,2023,World Total,"418,476"
980 Goods Returned (exports For Canada Only),Vermont,2023,World Total,"150,028,538"
980 Goods Returned (exports For Canada Only),Washington,2023,World Total,"2,267,106,493"
980 Goods Returned (exports For Canada Only),Wisconsin,2023,World Total,"1,018,447,865"
980 Goods Returned (exports For Canada Only),West Virginia,2023,World Total,"163,516,229"
980 Goods Returned (exports For Canada Only),Wyoming,2023,World Total,"52,335,937"
990 Other Special Classification Provisions,Alaska,2023,World Total,"424,395"
990 Other Special Classification Provisions,Alabama,2023,World Total,"24,227,924"
990 Other Special Classification Provisions,Arkansas,2023,World Total,"26,759,052"
990 Other Special Classification Provisions,Arizona,2023,World Total,"147,368,784"
990 Other Special Classification Provisions,California,2023,World Total,"579,102,811"
990 Other Special Classification Provisions,Colorado,2023,World Total,"13,250,452"
990 Other Special Classification Provisions,Connecticut,2023,World Total,"9,787,926"
990 Other Special Classification Provisions,Dist of Columbia,2023,World Total,"5,256,456"
990 Other Special Classification Provisions,Delaware,2023,World Total,"759,616"
990 Other Special Classification Provisions,Florida,2023,World Total,"77,909,124"
990 Other Special Classification Provisions,Georgia,2023,World Total,"123,445,928"
990 Other Special Classification Provisions,Hawaii,2023,World Total,"1,732,926"
990 Other Special Classification Provisions,Iowa,2023,World Total,"81,870,379"
990 Other Special Classification Provisions,Idaho,2023,World Total,"20,996,951"
990 Other Special Classification Provisions,Illinois,2023,World Total,"302,205,847"
990 Other Special Classification Provisions,Indiana,2023,World Total,"30,173,681"
990 Other Special Classification Provisions,Kansas,2023,World Total,"34,734,399"
990 Other Special Classification Provisions,Kentucky,2023,World Total,"12,974,563"
990 Other Special Classification Provisions,Louisiana,2023,World Total,"2,091,015"
990 Other Special Classification Provisions,Massachusetts,2023,World Total,"41,167,901"
990 Other Special Classification Provisions,Maryland,2023,World Total,"23,360,692"
990 Other Special Classification Provisions,Maine,2023,World Total,"380,787,051"
990 Other Special Classification Provisions,Michigan,2023,World Total,"229,601,589"
990 Other Special Classification Provisions,Minnesota,2023,World Total,"579,734,989"
990 Other Special Classification Provisions,Missouri,2023,World Total,"82,721,733"
990 Other Special Classification Provisions,Mississippi,2023,World Total,"61,652,251"
990 Other Special Classification Provisions,Montana,2023,World Total,"24,088,188"
990 Other Special Classification Provisions,North Carolina,2023,World Total,"92,813,885"
990 Other Special Classification Provisions,North Dakota,2023,World Total,"48,035,205"
990 Other Special Classification Provisions,Nebraska,2023,World Total,"64,709,592"
990 Other Special Classification Provisions,New Hampshire,2023,World Total,"3,343,172"
990 Other Special Classification Provisions,New Jersey,2023,World Total,"65,485,323"
990 Other Special Classification Provisions,New Mexico,2023,World Total,"470,586"
990 Other Special Classification Provisions,Nevada,2023,World Total,"161,012,708"
990 Other Special Classification Provisions,New York,2023,World Total,"513,034,798"
990 Other Special Classification Provisions,Ohio,2023,World Total,"83,481,822"
990 Other Special Classification Provisions,Oklahoma,2023,World Total,"7,440,402"
990 Other Special Classification Provisions,Oregon,2023,World Total,"37,075,823"
990 Other Special Classification Provisions,Pennsylvania,2023,World Total,"83,484,885"
990 Other Special Classification Provisions,Puerto Rico,2023,World Total,"666,262"
990 Other Special Classification Provisions,Rhode Island,2023,World Total,"2,864,365"
990 Other Special Classification Provisions,South Carolina,2023,World Total,"183,054,943"
990 Other Special Classification Provisions,South Dakota,2023,World Total,"2,168,568"
990 Other Special Classification Provisions,Tennessee,2023,World Total,"229,728,739"
990 Other Special Classification Provisions,Texas,2023,World Total,"126,879,492"
990 Other Special Classification Provisions,Utah,2023,World Total,"51,016,052"
990 Other Special Classification Provisions,Virginia,2023,World Total,"136,991,951"
990 Other Special Classification Provisions,Vermont,2023,World Total,"736,511,855"
990 Other Special Classification Provisions,Washington,2023,World Total,"365,531,373"
990 Other Special Classification Provisions,Wisconsin,2023,World Total,"144,507,120"
990 Other Special Classification Provisions,West Virginia,2023,World Total,"4,826,613"
990 Other Special Classification Provisions,Wyoming,2023,World Total,"15,062,017"
111 Agricultural Products,Alaska,2024,World Total,"1,831,366"
111 Agricultural Products,Alabama,2024,World Total,"13,733,501"
111 Agricultural Products,Arkansas,2024,World Total,"28,567,714"
111 Agricultural Products,Arizona,2024,World Total,"3,765,485,412"
111 Agricultural Products,California,2024,World Total,"12,168,631,536"
111 Agricultural Products,Colorado,2024,World Total,"99,579,849"
111 Agricultural Products,Connecticut,2024,World Total,"140,960,021"
111 Agricultural Products,Dist of Columbia,2024,World Total,"1,492,136"
111 Agricultural Products,Delaware,2024,World Total,"550,836,342"
111 Agricultural Products,Florida,2024,World Total,"6,926,766,733"
111 Agricultural Products,Georgia,2024,World Total,"683,093,650"
111 Agricultural Products,Hawaii,2024,World Total,"12,282,880"
111 Agricultural Products,Iowa,2024,World Total,"216,289,704"
111 Agricultural Products,Idaho,2024,World Total,"93,006,147"
111 Agricultural Products,Illinois,2024,World Total,"784,446,918"
111 Agricultural Products,Indiana,2024,World Total,"82,669,883"
111 Agricultural Products,Kansas,2024,World Total,"27,732,299"
111 Agricultural Products,Kentucky,2024,World Total,"63,225,140"
111 Agricultural Products,Louisiana,2024,World Total,"1,298,629,570"
111 Agricultural Products,Massachusetts,2024,World Total,"291,575,944"
111 Agricultural Products,Maryland,2024,World Total,"692,691,215"
111 Agricultural Products,Maine,2024,World Total,"68,311,095"
111 Agricultural Products,Michigan,2024,World Total,"992,930,038"
111 Agricultural Products,Minnesota,2024,World Total,"729,457,245"
111 Agricultural Products,Missouri,2024,World Total,"326,498,593"
111 Agricultural Products,Mississippi,2024,World Total,"200,983,945"
111 Agricultural Products,Montana,2024,World Total,"69,063,369"
111 Agricultural Products,North Carolina,2024,World Total,"625,457,109"
111 Agricultural Products,North Dakota,2024,World Total,"305,471,479"
111 Agricultural Products,Nebraska,2024,World Total,"24,837,278"
111 Agricultural Products,New Hampshire,2024,World Total,"33,377,878"
111 Agricultural Products,New Jersey,2024,World Total,"5,760,484,538"
111 Agricultural Products,New Mexico,2024,World Total,"83,052,822"
111 Agricultural Products,Nevada,2024,World Total,"56,569,014"
111 Agricultural Products,New York,2024,World Total,"1,683,489,961"
111 Agricultural Products,Ohio,2024,World Total,"630,831,284"
111 Agricultural Products,Oklahoma,2024,World Total,"39,753,324"
111 Agricultural Products,Oregon,2024,World Total,"227,915,163"
111 Agricultural Products,Pennsylvania,2024,World Total,"2,263,201,953"
111 Agricultural Products,Puerto Rico,2024,World Total,"261,204,316"
111 Agricultural Products,Rhode Island,2024,World Total,"13,633,782"
111 Agricultural Products,South Carolina,2024,World Total,"707,006,589"
111 Agricultural Products,South Dakota,2024,World Total,"27,709,473"
111 Agricultural Products,Tennessee,2024,World Total,"63,934,496"
111 Agricultural Products,Texas,2024,World Total,"7,068,422,340"
111 Agricultural Products,Utah,2024,World Total,"57,250,527"
111 Agricultural Products,Virginia,2024,World Total,"775,214,451"
111 Agricultural Products,US Virgin Islands,2024,World Total,"106,164"
111 Agricultural Products,Vermont,2024,World Total,"106,528,412"
111 Agricultural Products,Washington,2024,World Total,"847,312,346"
111 Agricultural Products,Wisconsin,2024,World Total,"278,970,905"
111 Agricultural Products,West Virginia,2024,World Total,"1,925,490"
111 Agricultural Products,Wyoming,2024,World Total,"9,610,095"
112 Livestock & Livestock Products,Alaska,2024,World Total,"772,812"
112 Livestock & Livestock Products,Alabama,2024,World Total,"18,739,136"
112 Livestock & Livestock Products,Arkansas,2024,World Total,"2,439,608"
112 Livestock & Livestock Products,Arizona,2024,World Total,"442,417,374"
112 Livestock & Livestock Products,California,2024,World Total,"2,314,333,857"
112 Livestock & Livestock Products,Colorado,2024,World Total,"60,847,164"
112 Livestock & Livestock Products,Connecticut,2024,World Total,"159,978,927"
112 Livestock & Livestock Products,Dist of Columbia,2024,World Total,"6,957,667"
112 Livestock & Livestock Products,Delaware,2024,World Total,"7,103,788"
112 Livestock & Livestock Products,Florida,2024,World Total,"2,798,374,454"
112 Livestock & Livestock Products,Georgia,2024,World Total,"292,103,737"
112 Livestock & Livestock Products,Hawaii,2024,World Total,"17,676,551"
112 Livestock & Livestock Products,Iowa,2024,World Total,"170,305,330"
112 Livestock & Livestock Products,Idaho,2024,World Total,"21,688,067"
112 Livestock & Livestock Products,Illinois,2024,World Total,"448,126,631"
112 Livestock & Livestock Products,Indiana,2024,World Total,"48,959,861"
112 Livestock & Livestock Products,Kansas,2024,World Total,"37,440,581"
112 Livestock & Livestock Products,Kentucky,2024,World Total,"67,766,835"
112 Livestock & Livestock Products,Louisiana,2024,World Total,"6,347,263"
112 Livestock & Livestock Products,Massachusetts,2024,World Total,"560,032,091"
112 Livestock & Livestock Products,Maryland,2024,World Total,"163,376,814"
112 Livestock & Livestock Products,Maine,2024,World Total,"153,287,354"
112 Livestock & Livestock Products,Michigan,2024,World Total,"162,546,762"
112 Livestock & Livestock Products,Minnesota,2024,World Total,"231,628,243"
112 Livestock & Livestock Products,Missouri,2024,World Total,"11,556,481"
112 Livestock & Livestock Products,Mississippi,2024,World Total,"1,034,251"
112 Livestock & Livestock Products,Montana,2024,World Total,"9,097,296"
112 Livestock & Livestock Products,North Carolina,2024,World Total,"88,162,537"
112 Livestock & Livestock Products,North Dakota,2024,World Total,"22,147,100"
112 Livestock & Livestock Products,Nebraska,2024,World Total,"95,762,775"
112 Livestock & Livestock Products,New Hampshire,2024,World Total,"12,310,256"
112 Livestock & Livestock Products,New Jersey,2024,World Total,"674,226,481"
112 Livestock & Livestock Products,New Mexico,2024,World Total,"102,816,440"
112 Livestock & Livestock Products,Nevada,2024,World Total,"49,004,107"
112 Livestock & Livestock Products,New York,2024,World Total,"1,022,027,435"
112 Livestock & Livestock Products,Ohio,2024,World Total,"121,702,753"
112 Livestock & Livestock Products,Oklahoma,2024,World Total,"9,888,527"
112 Livestock & Livestock Products,Oregon,2024,World Total,"72,394,379"
112 Livestock & Livestock Products,Pennsylvania,2024,World Total,"497,682,960"
112 Livestock & Livestock Products,Puerto Rico,2024,World Total,"16,627,816"
112 Livestock & Livestock Products,Rhode Island,2024,World Total,"1,490,505"
112 Livestock & Livestock Products,South Carolina,2024,World Total,"14,601,348"
112 Livestock & Livestock Products,South Dakota,2024,World Total,"72,484,356"
112 Livestock & Livestock Products,Tennessee,2024,World Total,"31,302,964"
112 Livestock & Livestock Products,Texas,2024,World Total,"1,424,792,948"
112 Livestock & Livestock Products,Utah,2024,World Total,"493,532,558"
112 Livestock & Livestock Products,Virginia,2024,World Total,"91,796,250"
112 Livestock & Livestock Products,Vermont,2024,World Total,"1,925,782"
112 Livestock & Livestock Products,Washington,2024,World Total,"759,552,152"
112 Livestock & Livestock Products,Wisconsin,2024,World Total,"59,302,928"
112 Livestock & Livestock Products,West Virginia,2024,World Total,"7,377,905"
112 Livestock & Livestock Products,Wyoming,2024,World Total,"4,419,056"
113 Forestry Products, Nesoi,Alaska,2024,World Total,"43,401"
113 Forestry Products, Nesoi,Alabama,2024,World Total,"3,338,145"
113 Forestry Products, Nesoi,Arkansas,2024,World Total,"724,225"
113 Forestry Products, Nesoi,Arizona,2024,World Total,"2,872,742"
113 Forestry Products, Nesoi,California,2024,World Total,"266,090,006"
113 Forestry Products, Nesoi,Colorado,2024,World Total,"5,303,554"
113 Forestry Products, Nesoi,Connecticut,2024,World Total,"14,817,646"
113 Forestry Products, Nesoi,Dist of Columbia,2024,World Total,"729,778"
113 Forestry Products, Nesoi,Delaware,2024,World Total,"7,039,642"
113 Forestry Products, Nesoi,Florida,2024,World Total,"75,997,186"
113 Forestry Products, Nesoi,Georgia,2024,World Total,"239,423,324"
113 Forestry Products, Nesoi,Hawaii,2024,World Total,"134,378"
113 Forestry Products, Nesoi,Iowa,2024,World Total,"2,117,293"
113 Forestry Products, Nesoi,Idaho,2024,World Total,"2,010,311"
113 Forestry Products, Nesoi,Illinois,2024,World Total,"187,600,849"
113 Forestry Products, Nesoi,Indiana,2024,World Total,"25,862,021"
113 Forestry Products, Nesoi,Kansas,2024,World Total,"846,187"
113 Forestry Products, Nesoi,Kentucky,2024,World Total,"7,380,799"
113 Forestry Products, Nesoi,Louisiana,2024,World Total,"261,351,087"
113 Forestry Products, Nesoi,Massachusetts,2024,World Total,"25,764,677"
113 Forestry Products, Nesoi,Maryland,2024,World Total,"13,482,285"
113 Forestry Products, Nesoi,Maine,2024,World Total,"3,989,616"
113 Forestry Products, Nesoi,Michigan,2024,World Total,"9,928,690"
113 Forestry Products, Nesoi,Minnesota,2024,World Total,"14,058,886"
113 Forestry Products, Nesoi,Missouri,2024,World Total,"8,519,677"
113 Forestry Products, Nesoi,Mississippi,2024,World Total,"39,727,938"
113 Forestry Products, Nesoi,Montana,2024,World Total,"3,124,843"
113 Forestry Products, Nesoi,North Carolina,2024,World Total,"191,361,823"
113 Forestry Products, Nesoi,North Dakota,2024,World Total,"194,786"
113 Forestry Products, Nesoi,Nebraska,2024,World Total,"4,243,348"
113 Forestry Products, Nesoi,New Hampshire,2024,World Total,"326,399"
113 Forestry Products, Nesoi,New Jersey,2024,World Total,"434,285,484"
113 Forestry Products, Nesoi,New Mexico,2024,World Total,"110,585"
113 Forestry Products, Nesoi,Nevada,2024,World Total,"8,834,925"
113 Forestry Products, Nesoi,New York,2024,World Total,"123,674,642"
113 Forestry Products, Nesoi,Ohio,2024,World Total,"109,968,177"
113 Forestry Products, Nesoi,Oklahoma,2024,World Total,"1,940,809"
113 Forestry Products, Nesoi,Oregon,2024,World Total,"43,763,160"
113 Forestry Products, Nesoi,Pennsylvania,2024,World Total,"38,471,322"
113 Forestry Products, Nesoi,Puerto Rico,2024,World Total,"236,512"
113 Forestry Products, Nesoi,Rhode Island,2024,World Total,"526,404"
113 Forestry Products, Nesoi,South Carolina,2024,World Total,"470,452,255"
113 Forestry Products, Nesoi,South Dakota,2024,World Total,"224,958"
113 Forestry Products, Nesoi,Tennessee,2024,World Total,"108,085,769"
113 Forestry Products, Nesoi,Texas,2024,World Total,"71,048,838"
113 Forestry Products, Nesoi,Utah,2024,World Total,"40,626,892"
113 Forestry Products, Nesoi,Virginia,2024,World Total,"105,506,517"
113 Forestry Products, Nesoi,Vermont,2024,World Total,"1,566,851"
113 Forestry Products, Nesoi,Washington,2024,World Total,"114,696,663"
113 Forestry Products, Nesoi,Wisconsin,2024,World Total,"17,404,182"
113 Forestry Products, Nesoi,West Virginia,2024,World Total,"63,434"
113 Forestry Products, Nesoi,Wyoming,2024,World Total,"1,153,536"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Alaska,2024,World Total,"2,435,752"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Alabama,2024,World Total,"47,456,841"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Arkansas,2024,World Total,"745,290"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Arizona,2024,World Total,"28,342,405"
114 Fish, Fresh/chilled/frozen & Other Marine Products,California,2024,World Total,"2,382,027,006"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Colorado,2024,World Total,"7,362,456"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Connecticut,2024,World Total,"15,887,922"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Dist of Columbia,2024,World Total,"28,485,789"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Delaware,2024,World Total,"34,401,259"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Florida,2024,World Total,"2,125,094,444"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Georgia,2024,World Total,"203,452,020"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Hawaii,2024,World Total,"55,924,902"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Iowa,2024,World Total,"4,374,802"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Idaho,2024,World Total,"603,559"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Illinois,2024,World Total,"351,811,729"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Indiana,2024,World Total,"51,193,173"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Kansas,2024,World Total,"5,089,798"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Kentucky,2024,World Total,"6,526,443"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Louisiana,2024,World Total,"34,982,150"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Massachusetts,2024,World Total,"2,312,132,370"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Maryland,2024,World Total,"357,304,135"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Maine,2024,World Total,"231,631,907"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Michigan,2024,World Total,"48,154,335"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Minnesota,2024,World Total,"45,127,991"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Missouri,2024,World Total,"34,721,077"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Mississippi,2024,World Total,"1,983,493"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Montana,2024,World Total,"1,126,992"
114 Fish, Fresh/chilled/frozen & Other Marine Products,North Carolina,2024,World Total,"128,429,601"
114 Fish, Fresh/chilled/frozen & Other Marine Products,North Dakota,2024,World Total,"4,411,829"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Nebraska,2024,World Total,"2,324,509"
114 Fish, Fresh/chilled/frozen & Other Marine Products,New Hampshire,2024,World Total,"174,732,031"
114 Fish, Fresh/chilled/frozen & Other Marine Products,New Jersey,2024,World Total,"1,099,192,572"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Nevada,2024,World Total,"10,069,241"
114 Fish, Fresh/chilled/frozen & Other Marine Products,New York,2024,World Total,"999,602,319"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Ohio,2024,World Total,"16,615,044"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Oklahoma,2024,World Total,"1,355,636"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Oregon,2024,World Total,"59,081,696"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Pennsylvania,2024,World Total,"127,259,123"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Puerto Rico,2024,World Total,"39,676,301"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Rhode Island,2024,World Total,"147,673,534"
114 Fish, Fresh/chilled/frozen & Other Marine Products,South Carolina,2024,World Total,"74,796,910"
114 Fish, Fresh/chilled/frozen & Other Marine Products,South Dakota,2024,World Total,"11,252"
114 Fish, Fresh/chilled/frozen & Other Marine Products,Tennessee,2024,World Total,"13,952,755"
