State,Country,Time,Exports
Kansas,Uganda,2021,"1,404,167"
Kansas,Kenya,2021,"12,963,256"
Kansas,Seychelles,2021,"195,517"
Kansas,Tanzania,2021,"972,854"
Kansas,Mauritius,2021,"151,948"
Kansas,Mozambique,2021,"85,841"
Kansas,Madagascar,2021,"357,409"
Kansas,South Africa,2021,"35,264,561"
Kansas,Namibia,2021,"634,513"
Kansas,Botswana,2021,"2,634,774"
Kansas,Zambia,2021,"3,889,946"
Kansas,Eswatini,2021,"7,728"
Kansas,Zimbabwe,2021,"30,139"
Kansas,Malawi,2021,"9,025"
Kentucky,Canada,2021,"8,459,164,200"
Kentucky,Mexico,2021,"2,794,253,110"
Kentucky,Guatemala,2021,"27,641,232"
Kentucky,Belize,2021,"918,053"
Kentucky,El Salvador,2021,"8,529,874"
Kentucky,Honduras,2021,"11,418,513"
Kentucky,Nicaragua,2021,"8,352,886"
Kentucky,Costa Rica,2021,"25,540,043"
Kentucky,Panama,2021,"21,856,543"
Kentucky,Bermuda,2021,"1,206,570"
Kentucky,Bahamas,2021,"6,954,594"
Kentucky,Cuba,2021,"19,000"
Kentucky,Jamaica,2021,"8,693,351"
Kentucky,Turks And Caicos Islands,2021,"268,518"
Kentucky,Cayman Islands,2021,"1,968,761"
Kentucky,Haiti,2021,"2,841,128"
Kentucky,Dominican Republic,2021,"44,860,844"
Kentucky,Anguilla,2021,"94,153"
Kentucky,British Virgin Islands,2021,"360,354"
Kentucky,St Kitts And Nevis,2021,"239,903"
Kentucky,Antigua And Barbuda,2021,"231,400"
Kentucky,Montserrat,2021,"2,594"
Kentucky,Dominica,2021,"75,218"
Kentucky,St Lucia,2021,"244,957"
Kentucky,St Vincent And The Grenadines,2021,"177,863"
Kentucky,Grenada,2021,"440,316"
Kentucky,Barbados,2021,"2,266,810"
Kentucky,Trinidad And Tobago,2021,"8,524,903"
Kentucky,Sint Maarten,2021,"825,495"
Kentucky,Curacao,2021,"595,621"
Kentucky,Aruba,2021,"425,015"
Kentucky,Guadeloupe,2021,"1,660,256"
Kentucky,Martinique,2021,"231,528"
Kentucky,Colombia,2021,"87,946,146"
Kentucky,Venezuela,2021,"25,118,793"
Kentucky,Guyana,2021,"2,918,543"
Kentucky,Suriname,2021,"1,067,773"
Kentucky,French Guiana,2021,"243,898"
Kentucky,Ecuador,2021,"14,301,953"
Kentucky,Peru,2021,"38,320,133"
Kentucky,Bolivia,2021,"2,626,358"
Kentucky,Chile,2021,"82,752,481"
Kentucky,Brazil,2021,"1,667,191,498"
Kentucky,Paraguay,2021,"5,553,753"
Kentucky,Uruguay,2021,"14,146,666"
Kentucky,Argentina,2021,"75,770,937"
Kentucky,Iceland,2021,"1,306,185"
Kentucky,Sweden,2021,"134,272,966"
Kentucky,Norway,2021,"11,034,607"
Kentucky,Finland,2021,"16,416,375"
Kentucky,Denmark,2021,"12,646,767"
Kentucky,United Kingdom,2021,"2,602,630,805"
Kentucky,Luxembourg,2021,"10,409,037"
Kentucky,Ireland,2021,"122,989,771"
Kentucky,Netherlands,2021,"1,239,997,985"
Kentucky,Belgium,2021,"694,107,984"
Kentucky,Andorra,2021,"4,000"
Kentucky,Monaco,2021,"22,164"
Kentucky,France,2021,"1,884,510,678"
Kentucky,Germany,2021,"785,817,693"
Kentucky,Austria,2021,"744,542,040"
Kentucky,Czech Republic,2021,"38,881,076"
Kentucky,Slovakia,2021,"1,728,157"
Kentucky,Hungary,2021,"23,195,143"
Kentucky,Liechtenstein,2021,"34,018"
Kentucky,Switzerland,2021,"24,609,367"
Kentucky,Estonia,2021,"2,166,145"
Kentucky,Latvia,2021,"17,532,890"
Kentucky,Lithuania,2021,"1,378,736"
Kentucky,Poland,2021,"71,988,554"
Kentucky,Russia,2021,"39,870,957"
Kentucky,Belarus,2021,"105,851"
Kentucky,Ukraine,2021,"8,615,767"
Kentucky,Armenia,2021,"138,595"
Kentucky,Azerbaijan,2021,"325,155"
Kentucky,Georgia,2021,"364,741"
Kentucky,Kazakhstan,2021,"7,903,699"
Kentucky,Kyrgyzstan,2021,"8,900"
Kentucky,Moldova,2021,"2,021,895"
Kentucky,Tajikistan,2021,"5,453"
Kentucky,Uzbekistan,2021,"1,832,749"
Kentucky,Spain,2021,"150,818,965"
Kentucky,Portugal,2021,"3,647,374"
Kentucky,Gibraltar,2021,"50,571"
Kentucky,Malta,2021,"318,456"
Kentucky,Italy,2021,"142,146,015"
Kentucky,Croatia,2021,"4,405,315"
Kentucky,Slovenia,2021,"559,650"
Kentucky,Bosnia And Herzegovina,2021,"66,751"
Kentucky,Macedonia,2021,"52,762"
Kentucky,Serbia,2021,"1,836,642"
Kentucky,Kosovo,2021,"2,798"
Kentucky,Montenegro,2021,"41,147"
Kentucky,Albania,2021,"140,934"
Kentucky,Greece,2021,"4,453,473"
Kentucky,Romania,2021,"22,025,944"
Kentucky,Bulgaria,2021,"1,198,307"
Kentucky,Turkey,2021,"26,901,905"
Kentucky,Cyprus,2021,"912,574"
Kentucky,Lebanon,2021,"1,486,172"
Kentucky,Iraq,2021,"2,448,655"
Kentucky,Israel,2021,"101,688,959"
Kentucky,West Bank Administered By Israel,2021,"5,378"
Kentucky,Jordan,2021,"23,719,995"
Kentucky,Kuwait,2021,"119,980,309"
Kentucky,Saudi Arabia,2021,"149,749,675"
Kentucky,Qatar,2021,"60,913,363"
Kentucky,United Arab Emirates,2021,"506,146,380"
Kentucky,Yemen,2021,"419,547"
Kentucky,Oman,2021,"22,309,625"
Kentucky,Bahrain,2021,"9,612,462"
Kentucky,Afghanistan,2021,"384,388"
Kentucky,India,2021,"275,715,462"
Kentucky,Pakistan,2021,"13,763,843"
Kentucky,Nepal,2021,"580,114"
Kentucky,Bangladesh,2021,"2,093,008"
Kentucky,Sri Lanka,2021,"1,625,228"
Kentucky,Burma,2021,"215,465"
Kentucky,Thailand,2021,"75,199,891"
Kentucky,Vietnam,2021,"38,981,359"
Kentucky,Laos,2021,"28,330"
Kentucky,Cambodia,2021,"1,385,147"
Kentucky,Malaysia,2021,"488,633,083"
Kentucky,Philippines,2021,"29,647,157"
Kentucky,Singapore,2021,"647,147,243"
Kentucky,Indonesia,2021,"32,768,817"
Kentucky,Brunei,2021,"606,374"
Kentucky,Macau,2021,"191,727"
Kentucky,Maldives,2021,"441,685"
Kentucky,China,2021,"2,376,101,961"
Kentucky,Mongolia,2021,"799,783"
Kentucky,Korea, South,2021,"423,242,771"
Kentucky,Hong Kong,2021,"373,378,116"
Kentucky,Taiwan,2021,"285,608,453"
Kentucky,Japan,2021,"820,195,700"
Kentucky,Australia,2021,"296,856,894"
Kentucky,Cocos (Keeling) Islands,2021,"27,972"
Kentucky,Papua New Guinea,2021,"69,297"
Kentucky,New Zealand,2021,"44,987,573"
Kentucky,Cook Islands,2021,"17,085"
Kentucky,Solomon Islands,2021,"78,120"
Kentucky,Vanuatu,2021,"42,434"
Kentucky,New Caledonia,2021,"8,470"
Kentucky,French Polynesia,2021,"174,021"
Kentucky,Marshall Islands,2021,"790,421"
Kentucky,Micronesia,2021,"179,165"
Kentucky,Palau,2021,"80,576"
Kentucky,Nauru,2021,"25,346"
Kentucky,Fiji,2021,"31,667"
Kentucky,Tonga,2021,"14,213"
Kentucky,Morocco,2021,"20,384,243"
Kentucky,Algeria,2021,"44,025"
Kentucky,Tunisia,2021,"623,555"
Kentucky,Libya,2021,"2,842,645"
Kentucky,Egypt,2021,"24,811,454"
Kentucky,Sudan,2021,"2,115,802"
Kentucky,South Sudan,2021,"344,786"
Kentucky,Mauritania,2021,"879,363"
Kentucky,Cameroon,2021,"187,798"
Kentucky,Senegal,2021,"264,132"
Kentucky,Mali,2021,"305,940"
Kentucky,Guinea,2021,"113,896"
Kentucky,Sierra Leone,2021,"111,466"
Kentucky,Cote D'ivoire,2021,"246,625"
Kentucky,Ghana,2021,"1,520,833"
Kentucky,Gambia,2021,"535,042"
Kentucky,Niger,2021,"3,512,511"
Kentucky,Togo,2021,"208,339"
Kentucky,Nigeria,2021,"13,140,390"
Kentucky,Central African Republic,2021,"3,500"
Kentucky,Gabon,2021,"450,527"
Kentucky,Chad,2021,"463,335"
Kentucky,Burkina Faso,2021,"1,180,322"
Kentucky,Benin,2021,"354,633"
Kentucky,Angola,2021,"2,290,551"
Kentucky,Congo,2021,"277,801"
Kentucky,Liberia,2021,"1,504,757"
Kentucky,Democratic Republic Of The Congo,2021,"113,791"
Kentucky,Rwanda,2021,"153,680"
Kentucky,Somalia,2021,"1,440,953"
Kentucky,Ethiopia,2021,"79,943,424"
Kentucky,Djibouti,2021,"13,109"
Kentucky,Uganda,2021,"104,028"
Kentucky,Kenya,2021,"2,153,352"
Kentucky,Seychelles,2021,"79,592"
Kentucky,British Indian Ocean Territories,2021,"9,341"
Kentucky,Tanzania,2021,"106,744"
Kentucky,Mauritius,2021,"263,355"
Kentucky,Mozambique,2021,"405,905"
Kentucky,Madagascar,2021,"241,163"
Kentucky,Mayotte,2021,"9,309"
Kentucky,Reunion,2021,"392,291"
Kentucky,French Southern And Antarctic Lands,2021,"255,643"
Kentucky,South Africa,2021,"84,170,873"
Kentucky,Namibia,2021,"296,527"
Kentucky,Botswana,2021,"12,268"
Kentucky,Zambia,2021,"33,443"
Kentucky,Zimbabwe,2021,"646,723"
Kentucky,Malawi,2021,"152,381"
Kentucky,Lesotho,2021,"4,200"
Louisiana,Greenland,2021,"135,681"
Louisiana,Canada,2021,"3,529,086,724"
Louisiana,Mexico,2021,"7,060,380,835"
Louisiana,Guatemala,2021,"1,564,219,693"
Louisiana,Belize,2021,"12,743,963"
Louisiana,El Salvador,2021,"602,055,838"
Louisiana,Honduras,2021,"982,667,616"
Louisiana,Nicaragua,2021,"423,561,126"
Louisiana,Costa Rica,2021,"790,183,241"
Louisiana,Panama,2021,"1,088,939,391"
Louisiana,Bermuda,2021,"1,038,075"
Louisiana,Bahamas,2021,"409,812,043"
Louisiana,Cuba,2021,"89,945,724"
Louisiana,Jamaica,2021,"466,622,541"
Louisiana,Turks And Caicos Islands,2021,"1,040,906"
Louisiana,Cayman Islands,2021,"34,560,552"
Louisiana,Haiti,2021,"225,852,407"
Louisiana,Dominican Republic,2021,"1,642,744,353"
Louisiana,Anguilla,2021,"156,930"
Louisiana,British Virgin Islands,2021,"18,848,012"
Louisiana,St Kitts And Nevis,2021,"142,108"
Louisiana,Antigua And Barbuda,2021,"38,932,350"
Louisiana,Montserrat,2021,"7,735"
Louisiana,Dominica,2021,"54,311,161"
Louisiana,St Lucia,2021,"197,311,197"
Louisiana,St Vincent And The Grenadines,2021,"62,215"
Louisiana,Grenada,2021,"16,117,973"
Louisiana,Barbados,2021,"14,673,409"
Louisiana,Trinidad And Tobago,2021,"355,462,519"
Louisiana,Sint Maarten,2021,"1,475,419"
Louisiana,Curacao,2021,"57,952,563"
Louisiana,Aruba,2021,"99,915,842"
Louisiana,Guadeloupe,2021,"884,768"
Louisiana,Martinique,2021,"1,327,774"
Louisiana,Colombia,2021,"2,907,679,380"
Louisiana,Venezuela,2021,"267,381,556"
Louisiana,Guyana,2021,"89,661,817"
Louisiana,Suriname,2021,"4,741,674"
Louisiana,Ecuador,2021,"721,796,065"
Louisiana,Peru,2021,"1,369,753,405"
Louisiana,Bolivia,2021,"22,029,237"
Louisiana,Chile,2021,"1,470,739,455"
Louisiana,Brazil,2021,"3,656,979,464"
Louisiana,Paraguay,2021,"12,022,568"
Louisiana,Uruguay,2021,"74,866,565"
Louisiana,Argentina,2021,"558,075,245"
Louisiana,Iceland,2021,"59,330,177"
Louisiana,Denmark,2021,"126,107,651"
Louisiana,Sweden,2021,"189,504,011"
Louisiana,Norway,2021,"312,101,517"
Louisiana,Finland,2021,"2,986,177"
Louisiana,United Kingdom,2021,"1,988,404,855"
Louisiana,Ireland,2021,"160,899,247"
Louisiana,Netherlands,2021,"2,146,305,537"
Louisiana,Belgium,2021,"1,172,078,104"
Louisiana,Luxembourg,2021,"7,281,612"
Louisiana,Andorra,2021,"911,830"
Louisiana,France,2021,"955,928,844"
Louisiana,Germany,2021,"1,220,570,130"
Louisiana,Austria,2021,"3,912,083"
Louisiana,Czech Republic,2021,"1,680,830"
Louisiana,Slovakia,2021,"223,671"
Louisiana,Hungary,2021,"1,537,187"
Louisiana,Switzerland,2021,"32,651,031"
Louisiana,Estonia,2021,"2,000,527"
Louisiana,Latvia,2021,"1,019,430"
Louisiana,Lithuania,2021,"72,046,391"
Louisiana,Poland,2021,"151,514,241"
Louisiana,Russia,2021,"20,154,718"
Louisiana,Belarus,2021,"227,741"
Louisiana,Ukraine,2021,"10,412,348"
Louisiana,Armenia,2021,"546,674"
Louisiana,Azerbaijan,2021,"962,181"
Louisiana,Georgia,2021,"16,013,175"
Louisiana,Kazakhstan,2021,"8,103,043"
Louisiana,Turkmenistan,2021,"13,892,537"
Louisiana,Uzbekistan,2021,"42,857"
Louisiana,Spain,2021,"1,745,550,560"
Louisiana,Portugal,2021,"142,891,167"
Louisiana,Gibraltar,2021,"263,796,040"
Louisiana,Malta,2021,"19,752,590"
Louisiana,Italy,2021,"604,886,605"
Louisiana,Croatia,2021,"122,349,429"
Louisiana,Slovenia,2021,"1,048,191"
Louisiana,Serbia,2021,"445,456"
Louisiana,Kosovo,2021,"21,608"
Louisiana,Albania,2021,"612,561"
Louisiana,Greece,2021,"284,182,295"
Louisiana,Romania,2021,"78,158,774"
Louisiana,Bulgaria,2021,"825,593"
Louisiana,Turkey,2021,"1,157,372,192"
Louisiana,Cyprus,2021,"1,317,315"
Louisiana,Lebanon,2021,"18,989,404"
Louisiana,Iraq,2021,"77,208,380"
Louisiana,Israel,2021,"188,441,740"
Louisiana,Jordan,2021,"14,299,606"
Louisiana,Kuwait,2021,"298,572,158"
Louisiana,Saudi Arabia,2021,"589,973,141"
Louisiana,Qatar,2021,"44,013,972"
Louisiana,United Arab Emirates,2021,"152,391,833"
Louisiana,Yemen,2021,"14,979,756"
Louisiana,Oman,2021,"25,097,246"
Louisiana,Bahrain,2021,"18,048,530"
Louisiana,Afghanistan,2021,"2,819,279"
Louisiana,India,2021,"2,437,372,045"
Louisiana,Pakistan,2021,"241,778,442"
Louisiana,Nepal,2021,"193,616"
Louisiana,Bangladesh,2021,"464,367,280"
Louisiana,Sri Lanka,2021,"2,066,658"
Louisiana,Burma,2021,"456,121"
Louisiana,Thailand,2021,"488,121,753"
Louisiana,Vietnam,2021,"284,063,249"
Louisiana,Laos,2021,"380,033"
Louisiana,Cambodia,2021,"3,905,135"
Louisiana,Malaysia,2021,"225,761,541"
Louisiana,Singapore,2021,"1,007,944,480"
Louisiana,Indonesia,2021,"764,032,389"
Louisiana,Timor-leste,2021,"399,421"
Louisiana,Brunei,2021,"3,340,675"
Louisiana,Philippines,2021,"128,858,735"
Louisiana,Macau,2021,"205,194"
Louisiana,Bhutan,2021,"26,622"
Louisiana,China,2021,"12,420,104,603"
Louisiana,Mongolia,2021,"232,899"
Louisiana,Korea, South,2021,"4,981,904,266"
Louisiana,Hong Kong,2021,"95,574,996"
Louisiana,Taiwan,2021,"748,015,915"
Louisiana,Japan,2021,"4,483,434,088"
Louisiana,Australia,2021,"113,793,598"
Louisiana,Papua New Guinea,2021,"740,479"
Louisiana,New Zealand,2021,"59,206,686"
Louisiana,Samoa,2021,"68,990"
Louisiana,Solomon Islands,2021,"55,920"
Louisiana,Vanuatu,2021,"10,500"
Louisiana,French Polynesia,2021,"304,901"
Louisiana,Marshall Islands,2021,"380,824"
Louisiana,Micronesia,2021,"45,018"
Louisiana,Fiji,2021,"42,887"
Louisiana,Morocco,2021,"384,422,112"
Louisiana,Algeria,2021,"101,354,399"
Louisiana,Tunisia,2021,"81,798,801"
Louisiana,Libya,2021,"5,975,146"
Louisiana,Egypt,2021,"985,022,782"
Louisiana,Sudan,2021,"514,711"
Louisiana,South Sudan,2021,"3,000"
Louisiana,Equatorial Guinea,2021,"1,452,369"
Louisiana,Mauritania,2021,"1,201,220"
Louisiana,Cameroon,2021,"16,853,719"
Louisiana,Senegal,2021,"9,639,640"
Louisiana,Mali,2021,"14,080,271"
Louisiana,Guinea,2021,"14,599,336"
Louisiana,Sierra Leone,2021,"1,819,354"
Louisiana,Cote D'ivoire,2021,"39,722,574"
Louisiana,Ghana,2021,"66,828,503"
Louisiana,Gambia,2021,"543,944"
Louisiana,Niger,2021,"161,120"
Louisiana,Togo,2021,"1,487,705"
Louisiana,Nigeria,2021,"177,016,261"
Louisiana,Central African Republic,2021,"30,783"
Louisiana,Gabon,2021,"5,819,059"
Louisiana,Chad,2021,"190,838"
Louisiana,St Helena,2021,"11,281"
Louisiana,Burkina Faso,2021,"1,565,707"
Louisiana,Benin,2021,"5,002,676"
Louisiana,Angola,2021,"22,648,377"
Louisiana,Congo,2021,"1,913,708"
Louisiana,Guinea-bissau,2021,"514,033"
Louisiana,Cabo Verde,2021,"463,952"
Louisiana,Sao Tome And Principe,2021,"246,659"
Louisiana,Liberia,2021,"8,356,064"
Louisiana,Democratic Republic Of The Congo,2021,"4,417,427"
Louisiana,Rwanda,2021,"66,720"
Louisiana,Somalia,2021,"360,916"
Louisiana,Eritrea,2021,"8,724,272"
Louisiana,Ethiopia,2021,"174,155"
Louisiana,Djibouti,2021,"284,320"
Louisiana,Uganda,2021,"13,156"
Louisiana,Kenya,2021,"1,613,667"
Louisiana,Seychelles,2021,"178,582"
Louisiana,Tanzania,2021,"961,015"
Louisiana,Mauritius,2021,"436,318"
Louisiana,Mozambique,2021,"34,120,844"
Louisiana,Madagascar,2021,"554,430"
Louisiana,Comoros,2021,"51,190"
Louisiana,South Africa,2021,"112,473,907"
Louisiana,Zimbabwe,2021,"561,854"
Louisiana,Namibia,2021,"424,177"
Louisiana,Zambia,2021,"309,728"
Louisiana,Eswatini,2021,"216,435"
Massachusetts,Greenland,2021,"1,496,839"
Massachusetts,Canada,2021,"3,651,027,422"
Massachusetts,Mexico,2021,"2,794,154,975"
Massachusetts,Guatemala,2021,"20,658,629"
Massachusetts,Belize,2021,"256,387"
Massachusetts,El Salvador,2021,"12,467,888"
Massachusetts,Honduras,2021,"11,857,385"
Massachusetts,Nicaragua,2021,"2,673,291"
Massachusetts,Costa Rica,2021,"171,293,157"
Massachusetts,Panama,2021,"16,638,620"
Massachusetts,Bermuda,2021,"8,745,057"
Massachusetts,Bahamas,2021,"9,596,344"
Massachusetts,Cuba,2021,"262,716"
Massachusetts,Jamaica,2021,"3,649,503"
Massachusetts,Turks And Caicos Islands,2021,"271,954"
Massachusetts,Cayman Islands,2021,"1,272,837"
Massachusetts,Haiti,2021,"7,729,780"
Massachusetts,Dominican Republic,2021,"64,202,591"
Massachusetts,Anguilla,2021,"298,962"
Massachusetts,British Virgin Islands,2021,"696,095"
Massachusetts,St Kitts And Nevis,2021,"482,352"
Massachusetts,Antigua And Barbuda,2021,"429,738"
Massachusetts,Montserrat,2021,"88,570"
Massachusetts,Dominica,2021,"254,189"
Massachusetts,St Lucia,2021,"367,241"
Massachusetts,St Vincent And The Grenadines,2021,"96,056"
Massachusetts,Grenada,2021,"160,363"
Massachusetts,Barbados,2021,"1,204,103"
Massachusetts,Trinidad And Tobago,2021,"5,476,819"
Massachusetts,Sint Maarten,2021,"927,176"
Massachusetts,Curacao,2021,"736,495"
Massachusetts,Aruba,2021,"989,726"
Massachusetts,Guadeloupe,2021,"121,491"
Massachusetts,Martinique,2021,"94,458"
Massachusetts,Colombia,2021,"308,553,003"
Massachusetts,Venezuela,2021,"2,155,226"
Massachusetts,Guyana,2021,"970,721"
Massachusetts,Suriname,2021,"654,503"
Massachusetts,French Guiana,2021,"11,074"
Massachusetts,Ecuador,2021,"33,199,208"
Massachusetts,Peru,2021,"55,680,123"
Massachusetts,Bolivia,2021,"3,264,115"
Massachusetts,Chile,2021,"76,785,057"
Massachusetts,Brazil,2021,"391,440,210"
Massachusetts,Paraguay,2021,"4,271,409"
Massachusetts,Uruguay,2021,"7,262,808"
Massachusetts,Argentina,2021,"108,444,635"
Massachusetts,Iceland,2021,"10,107,084"
Massachusetts,Faroe Islands,2021,"57,365"
Massachusetts,Sweden,2021,"169,047,829"
Massachusetts,Norway,2021,"41,788,902"
Massachusetts,Finland,2021,"37,658,893"
Massachusetts,Denmark,2021,"86,271,567"
Massachusetts,United Kingdom,2021,"1,118,243,780"
Massachusetts,Ireland,2021,"923,556,240"
Massachusetts,Netherlands,2021,"1,674,479,874"
Massachusetts,Belgium,2021,"1,152,331,503"
Massachusetts,Luxembourg,2021,"21,676,874"
Massachusetts,Andorra,2021,"121,716"
Massachusetts,Monaco,2021,"45,966"
Massachusetts,France,2021,"929,481,483"
Massachusetts,Germany,2021,"1,938,857,972"
Massachusetts,Austria,2021,"189,373,035"
Massachusetts,Czech Republic,2021,"58,786,480"
Massachusetts,Slovakia,2021,"6,715,466"
Massachusetts,Hungary,2021,"37,581,461"
Massachusetts,Liechtenstein,2021,"359,730"
Massachusetts,Switzerland,2021,"913,846,898"
Massachusetts,Estonia,2021,"8,649,757"
Massachusetts,Latvia,2021,"8,947,403"
Massachusetts,Lithuania,2021,"24,267,634"
Massachusetts,Poland,2021,"108,065,727"
Massachusetts,Russia,2021,"151,482,296"
Massachusetts,Belarus,2021,"2,015,855"
Massachusetts,Ukraine,2021,"9,029,245"
Massachusetts,Armenia,2021,"186,683"
Massachusetts,Azerbaijan,2021,"1,277,654"
Massachusetts,Georgia,2021,"3,783,797"
Massachusetts,Kazakhstan,2021,"5,898,784"
Massachusetts,Kyrgyzstan,2021,"106,884"
Massachusetts,Moldova,2021,"192,061"
Massachusetts,Tajikistan,2021,"107,060"
Massachusetts,Turkmenistan,2021,"166,367"
Massachusetts,Uzbekistan,2021,"3,318,413"
Massachusetts,Spain,2021,"909,267,925"
Massachusetts,Portugal,2021,"22,081,955"
Massachusetts,Gibraltar,2021,"6,553"
Massachusetts,Malta,2021,"3,126,190"
Massachusetts,Italy,2021,"793,603,052"
Massachusetts,Croatia,2021,"3,886,939"
Massachusetts,Slovenia,2021,"5,542,353"
Massachusetts,Bosnia And Herzegovina,2021,"372,896"
Massachusetts,Macedonia,2021,"1,117,543"
Massachusetts,Serbia,2021,"5,602,093"
Massachusetts,Kosovo,2021,"180,007"
Massachusetts,Montenegro,2021,"136,756"
Massachusetts,Albania,2021,"1,707,430"
Massachusetts,Greece,2021,"11,242,150"
Massachusetts,Romania,2021,"18,875,521"
Massachusetts,Bulgaria,2021,"10,595,658"
Massachusetts,Turkey,2021,"320,603,642"
Massachusetts,Cyprus,2021,"1,469,396"
Massachusetts,Lebanon,2021,"5,012,367"
Massachusetts,Iraq,2021,"12,970,148"
Massachusetts,Iran,2021,"5,427,994"
Massachusetts,Israel,2021,"188,001,765"
Massachusetts,Gaza Strip Administered By Israel,2021,"2,702"
Massachusetts,West Bank Administered By Israel,2021,"176,657"
Massachusetts,Jordan,2021,"10,451,418"
Massachusetts,Kuwait,2021,"15,331,213"
Massachusetts,Saudi Arabia,2021,"258,295,730"
Massachusetts,Qatar,2021,"52,556,670"
Massachusetts,United Arab Emirates,2021,"152,752,784"
Massachusetts,Yemen,2021,"113,227"
Massachusetts,Oman,2021,"6,237,387"
Massachusetts,Bahrain,2021,"3,075,561"
Massachusetts,Afghanistan,2021,"459,132"
Massachusetts,India,2021,"520,632,250"
Massachusetts,Sri Lanka,2021,"9,096,566"
Massachusetts,Pakistan,2021,"24,419,740"
Massachusetts,Nepal,2021,"1,041,284"
Massachusetts,Bangladesh,2021,"4,402,503"
Massachusetts,Burma,2021,"1,027,881"
Massachusetts,Thailand,2021,"207,024,506"
Massachusetts,Vietnam,2021,"81,062,224"
Massachusetts,Laos,2021,"922,875"
Massachusetts,Cambodia,2021,"5,559,528"
Massachusetts,Malaysia,2021,"333,940,413"
Massachusetts,Singapore,2021,"851,309,300"
Massachusetts,Indonesia,2021,"55,279,983"
Massachusetts,Timor-leste,2021,"5,366"
Massachusetts,Brunei,2021,"399,358"
Massachusetts,Philippines,2021,"649,994,637"
Massachusetts,Macau,2021,"1,088,088"
Massachusetts,Bhutan,2021,"170,987"
Massachusetts,Maldives,2021,"308,854"
Massachusetts,China,2021,"3,515,889,364"
Massachusetts,Mongolia,2021,"496,489"
Massachusetts,Korea, South,2021,"1,585,094,241"
Massachusetts,Hong Kong,2021,"988,144,636"
Massachusetts,Taiwan,2021,"1,040,953,222"
Massachusetts,Japan,2021,"1,625,261,827"
Massachusetts,Australia,2021,"338,010,389"
Massachusetts,Christmas Island,2021,"45,229"
Massachusetts,Papua New Guinea,2021,"298,970"
Massachusetts,New Zealand,2021,"78,212,770"
Massachusetts,Samoa,2021,"65,521"
Massachusetts,Solomon Islands,2021,"27,994"
Massachusetts,Vanuatu,2021,"4,725"
Massachusetts,New Caledonia,2021,"689,749"
Massachusetts,French Polynesia,2021,"186,407"
Massachusetts,Marshall Islands,2021,"38,630"
Massachusetts,Micronesia,2021,"101,226"
Massachusetts,Palau,2021,"3,000"
Massachusetts,Fiji,2021,"212,132"
Massachusetts,Morocco,2021,"6,232,025"
Massachusetts,Algeria,2021,"9,044,712"
Massachusetts,Tunisia,2021,"1,942,993"
Massachusetts,Libya,2021,"1,639,039"
Massachusetts,Egypt,2021,"74,129,377"
Massachusetts,Sudan,2021,"314,575"
Massachusetts,South Sudan,2021,"124,740"
Massachusetts,Mauritania,2021,"81,778"
Massachusetts,Cameroon,2021,"1,256,040"
Massachusetts,Senegal,2021,"1,359,996"
Massachusetts,Mali,2021,"110,735"
Massachusetts,Guinea,2021,"795,853"
Massachusetts,Sierra Leone,2021,"907,843"
Massachusetts,Cote D'ivoire,2021,"1,002,219"
Massachusetts,Ghana,2021,"4,518,646"
Massachusetts,Gambia,2021,"304,930"
Massachusetts,Niger,2021,"165,717"
Massachusetts,Togo,2021,"1,735,197"
Massachusetts,Nigeria,2021,"41,853,629"
Massachusetts,Central African Republic,2021,"7,860"
Massachusetts,Gabon,2021,"294,984"
Massachusetts,Chad,2021,"1,172,822"
Massachusetts,St Helena,2021,"1,853,982"
Massachusetts,Burkina Faso,2021,"29,557"
Massachusetts,Benin,2021,"6,291,547"
Massachusetts,Angola,2021,"235,313"
Massachusetts,Congo,2021,"123,375"
Massachusetts,Cabo Verde,2021,"3,757,278"
Massachusetts,Sao Tome And Principe,2021,"2,575"
Massachusetts,Liberia,2021,"563,132"
Massachusetts,Democratic Republic Of The Congo,2021,"94,172"
Massachusetts,Burundi,2021,"33,222"
Massachusetts,Rwanda,2021,"1,394,902"
Massachusetts,Somalia,2021,"138,698"
Massachusetts,Eritrea,2021,"229,797"
Massachusetts,Ethiopia,2021,"826,293"
Massachusetts,Djibouti,2021,"1,303,387"
Massachusetts,British Indian Ocean Territories,2021,"143,887"
Massachusetts,Uganda,2021,"630,915"
Massachusetts,Kenya,2021,"2,366,548"
Massachusetts,Seychelles,2021,"22,163"
Massachusetts,Tanzania,2021,"1,607,173"
Massachusetts,Mauritius,2021,"1,185,485"
Massachusetts,Mozambique,2021,"71,415"
Massachusetts,Madagascar,2021,"84,835"
Massachusetts,Mayotte,2021,"8,200"
Massachusetts,Comoros,2021,"9,976"
Massachusetts,Reunion,2021,"688,192"
Massachusetts,French Southern And Antarctic Lands,2021,"73,633"
Massachusetts,South Africa,2021,"53,707,901"
Massachusetts,Namibia,2021,"150,077"
Massachusetts,Botswana,2021,"95,093"
Massachusetts,Zambia,2021,"588,361"
Massachusetts,Eswatini,2021,"400,769"
Massachusetts,Zimbabwe,2021,"60,005"
Massachusetts,Malawi,2021,"204,691"
Massachusetts,Lesotho,2021,"38,345"
Maryland,Greenland,2021,"7,228,949"
Maryland,Canada,2021,"1,963,402,105"
Maryland,Mexico,2021,"365,250,905"
Maryland,Guatemala,2021,"39,140,678"
Maryland,Belize,2021,"740,759"
